day,cum_net_r
20191029,-209.4016
20191031,-209.0429
20191112,-207.6223
20191113,-208.6937
20191114,-209.8838
20191120,-208.4423
20191121,-207.9834
20191122,-207.5298
20191126,-209.2537
20191127,-210.3273
20191129,-209.8906
20191204,-208.4977
20191206,-208.0622
20191211,-206.6145
20191212,-206.1422
20191213,-207.1692
20191216,-208.8074
20191217,-207.3781
20191218,-208.5129
20191219,-207.6518
20191220,-207.3414
20191231,-208.501
20200108,-209.5679
20200109,-210.6157
20200110,-211.6747
20200115,-212.7331
20200116,-212.2974
20200122,-213.6984
20200124,-212.2219
20200131,-213.3947
20200205,-211.9284
20200207,-213.2033
20200211,-214.4425
20200218,-215.243
20200219,-216.3435
20200220,-217.3906
20200221,-218.4298
20200224,-219.4994
20200225,-218.0136
20200226,-217.5378
20200227,-217.0694
20200228,-218.0916
20200302,-219.1147
20200303,-220.155
20200309,-219.7265
20200310,-220.7548
20200311,-220.2656
20200312,-219.7997
20200313,-219.3072
20200316,-218.2895
20200318,-219.3018
20200324,-220.3322
20200325,-219.8475
20200326,-219.3533
20200401,-220.3685
20200402,-221.3864
20200403,-219.8943
20200408,-218.4249
20200409,-219.4372
20200416,-220.4534
20200420,-221.5634
20200421,-222.5782
20200422,-221.1179
20200423,-222.1421
20200430,-223.1718
20200505,-224.344
20200513,-225.4903
20200514,-225.0097
20200519,-224.5445
20200520,-225.6333
20200522,-226.6838
20200527,-227.7351
20200602,-227.5013
20200603,-226.0177
20200604,-227.0738
20200605,-228.0924
20200608,-229.1498
20200610,-230.2148
20200611,-228.7264
20200612,-227.2357
20200624,-225.7474
20200629,-225.2629
20200630,-223.7784
20200702,-224.8141
20200707,-224.0418
20200708,-225.0628
20200709,-223.5721
20200713,-222.1264
20200715,-220.6524
20200716,-221.6759
20200717,-222.701
20200721,-223.8615
20200722,-224.9186
20200730,-224.5581
20200731,-225.7078
20200805,-224.2909
20200806,-225.3473
20200807,-223.8597
20200810,-222.3826
20200812,-220.9013
20200817,-221.9803
20200819,-223.0242
20200820,-222.5692
20200821,-223.772
20200826,-224.8854
20200827,-224.4106
20200902,-222.9401
20200904,-222.6075
20200909,-223.652
20200916,-225.3707
20200917,-224.8865
20200921,-225.9421
20200922,-225.4607
20200928,-226.5364
20200929,-227.5995
20200930,-227.1276
20201002,-228.2148
20201005,-227.7678
20201006,-228.8553
20201007,-227.9357
20201012,-227.1647
20201014,-225.6795
20201020,-224.2201
20201021,-223.3658
20201022,-224.3961
20201023,-223.9194
20201027,-224.985
20201028,-224.2058
20201103,-225.5076
20201104,-225.0187
20201105,-223.5339
20201111,-223.0591
20201112,-224.1181
20201119,-222.8389
20201120,-222.3623
20201124,-223.7779
20201125,-224.8548
20201127,-224.8436
20201130,-225.9671
20201201,-225.4825
20201204,-226.5698
20201207,-227.6171
20201208,-226.1391
20201210,-224.6584
20201211,-224.2213
20201215,-225.2736
20201222,-226.3461
20201223,-225.9793
20201231,-227.0603
20210106,-228.3356
20210107,-227.8585
20210108,-228.9151
20210111,-228.4382
20210112,-227.968
20210119,-229.0168
20210128,-228.5289
20210129,-228.1085
20210201,-229.1293
20210202,-228.6614
20210204,-227.1747
20210205,-228.2298
20210208,-226.7519
20210209,-225.2647
20210211,-226.3015
20210211,-224.9613
20210218,-224.5016
20210219,-225.5593
20210222,-225.0834
20210223,-226.1723
20210224,-224.6798
20210305,-223.2559
20210309,-222.8017
20210310,-223.8272
20210311,-223.3497
20210312,-224.3998
20210315,-225.455
20210322,-223.9708
20210324,-223.5088
20210325,-224.5377
20210326,-225.5611
20210331,-225.0907
20210401,-226.1434
20210406,-227.1884
20210408,-228.2537
20210413,-227.7869
20210419,-228.8932
20210420,-227.4028
20210423,-225.9176
20210426,-225.8055
20210427,-226.8672
20210428,-226.119
20210430,-225.6504
20210503,-225.1707
20210504,-226.1889
20210505,-227.2135
20210506,-228.4763
20210512,-226.9838
20210513,-228.0037
20210517,-227.5711
20210518,-228.5983
20210519,-229.6387
20210520,-230.681
20210524,-230.7278
20210604,-230.2533
20210607,-228.7648
20210608,-229.813
20210610,-231.2106
20210615,-232.4266
20210616,-233.4918
20210617,-233.0354
20210618,-234.0595
20210622,-235.092
20210623,-234.7821
20210624,-235.9076
20210625,-236.988
20210701,-238.0235
20210701,-239.0844
20210706,-237.5982
20210707,-236.1056
20210708,-237.1369
20210712,-238.2004
20210714,-239.2744
20210715,-237.7935
20210716,-236.3049
20210719,-237.3372
20210721,-238.6862
20210723,-239.9106
20210727,-241.0318
20210728,-242.0532
20210730,-241.59
20210804,-242.6638
20210805,-243.774
20210810,-244.8049
20210813,-243.3391
20210817,-241.8595
20210818,-242.8984
20210819,-242.913
20210823,-244.0395
20210824,-243.6198
20210825,-242.1369
20210826,-243.1848
20210901,-244.2493
20210902,-243.7733
20210907,-242.646
20210909,-243.7654
20210910,-243.3959
20210913,-244.4431
20210914,-242.9533
20210916,-241.5054
20210920,-240.019
20210921,-238.5285
20210924,-238.9724
20210927,-241.1532
20210930,-242.1862
20211001,-243.2163
20211005,-242.7952
20211008,-243.9628
20211013,-243.4793
20211018,-243.2227
20211019,-242.7626
20211020,-241.2817
20211021,-240.8131
20211022,-240.337
20211025,-240.153
20211026,-241.1916
20211029,-240.7568
20211101,-239.817
20211102,-240.8429
20211103,-239.3507
20211108,-240.39
